m 06222 154.3894953 -46.4280757  4
m 06225 154.3895767 -46.4273399  4
m 06226 154.3892728 -46.4273413  5
m 06227 154.3897019 -46.4269845  9
m 06228 154.3895236 -46.4251968 21
m 06267 154.38916   -46.4270968 10
m 06273 154.3889486 -46.4257511 21
m 06324 154.3886712 -46.4264148 21
m 06329 154.3886531 -46.4253524 21
m 06330 154.3883263 -46.4253743  6
m 06372 154.3878065 -46.426019  19
m 06419 154.3873351 -46.4271343  3
m 06424 154.387423  -46.4253695  7
m 06471 154.3868508 -46.4251102 16
m 06513 154.386452  -46.4260573 12
m 06514 154.3865709 -46.4259721  5
m 06559 154.3862175 -46.4258107  5
m 06560 154.3859707 -46.4252101 17
m 06605 154.3857276 -46.4267159 13
m 06606 154.3854672 -46.4257541 16
m 06607 154.3852937 -46.4256858 13
m 06653 154.38479   -46.4251053 15
m 06693 154.3845033 -46.4261874 17
m 06741 154.3840503 -46.4262108 16
m 06824 154.382781  -46.4269251  6
m 06828 154.3830462 -46.4257214 13
m 06830 154.3831893 -46.425082  14
m 06866 154.3824587 -46.4261869 11
m 06872 154.3825514 -46.4250894 16
m 06910 154.3821979 -46.4268741  9
m 06914 154.3818085 -46.4255512  4
m 06917 154.3817383 -46.4253197  3
m 10151 154.42474   -46.4167423  8
m 10152 154.4246714 -46.416934   8
m 10164 154.4247444 -46.4144792 10
m 10165 154.4246945 -46.4142916 12
m 10170 154.4246106 -46.4139949  3
m 10171 154.4248477 -46.4128903  8
m 10183 154.4241768 -46.4241864  6
m 10184 154.424032  -46.4238648 13
m 10185 154.4240675 -46.4233777 10
m 10186 154.424448  -46.4231297 10
m 10187 154.4241835 -46.4228804 13
m 10191 154.4244773 -46.4218969  9
m 10192 154.4244147 -46.4220775  9
m 10198 154.4241162 -46.4206667  6
m 10200 154.4243498 -46.419863  13
m 10205 154.4243515 -46.4184205  8
m 10206 154.4242183 -46.4180522  8
m 10225 154.4240845 -46.4153786  6
m 10226 154.4244911 -46.4149644 11
m 10229 154.4243039 -46.4148485 14
m 10240 154.4243037 -46.4131192  3
m 10244 154.4241112 -46.4119478 14
m 10248 154.4243613 -46.4111486 13
m 10251 154.4240174 -46.4240438 14
m 10253 154.423774  -46.4242661 13
m 10258 154.4236995 -46.4226191  7
m 10260 154.4238349 -46.4221997 13
m 10266 154.4239595 -46.4202067 14
m 10271 154.4239101 -46.4186409 13
m 10274 154.4238655 -46.4177781 13
m 10277 154.4239257 -46.4167058 13
m 10279 154.423956  -46.4162905 14
m 10291 154.4235284 -46.4134631  5
m 10293 154.4236425 -46.4126801 25
m 10300 154.4234089 -46.424272  13
m 10302 154.4231111 -46.4241972 14
m 10305 154.4230722 -46.4235152  5
m 10309 154.4230327 -46.4230258  7
m 10310 154.4232422 -46.4222738 14
m 10318 154.4232603 -46.4201282 13
m 10319 154.4231899 -46.4203673 14
m 10320 154.423128  -46.4202044  7
m 10330 154.423313  -46.418221  14
m 10336 154.4232157 -46.4164584 12
m 10341 154.423465  -46.4151039 11
m 10344 154.4233448 -46.4148759 13
m 10351 154.4233943 -46.4119554 25
m 10352 154.4231268 -46.411924   9
m 10353 154.4232124 -46.4114255 15
m 10356 154.42285   -46.4249144  6
m 10359 154.4225977 -46.4241736 10
m 10369 154.4229237 -46.4219073  9
m 10371 154.4225919 -46.4215606 14
m 10372 154.4227329 -46.4212697 15
m 10377 154.4225609 -46.4198107 15
m 10378 154.4225159 -46.4200785 13
m 10382 154.4227364 -46.4193753 11
m 10385 154.4226755 -46.4180133 15
m 10390 154.4227008 -46.4160692 15
m 10394 154.4229319 -46.4151698 13
m 10395 154.4227016 -46.4150696  3
m 10396 154.4227877 -46.4147411 17
m 10399 154.4229067 -46.4139002  4
m 10401 154.4225718 -46.4137699 19
m 10406 154.4229889 -46.4122593 21
m 10407 154.422749  -46.4122157 23
m 10413 154.4223362 -46.4248719 14
m 10417 154.4224099 -46.4236394 15
m 10418 154.4220841 -46.4236072 15
m 10423 154.4220744 -46.422947  15
m 10424 154.4222615 -46.4227694  3
m 10425 154.4221606 -46.4221602 12
m 10426 154.4223012 -46.4214565 11
m 10430 154.4220535 -46.4206711 15
m 10434 154.4220731 -46.4198118 14
m 10435 154.4220446 -46.4199951 15
m 10446 154.4221425 -46.4147261 15
